tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime
155.00, KBJ_to_CMB_001_2, 57.78, 0.50, 18.34, 143.00, 0.75, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_0_58, 12.00, 0_58, 0, 132.63, 1.12, 0.00, 4.16, Car, , 0, 0.00
156.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.34, 84.00, 0.02, MRT_to_KB_001_2, 5.40, 0.00, 0.00, tripinfo_0_32, 72.00, 0_32, 0, 345.48, 0.92, 0.00, 47.96, Van, , 1, 36.00
157.00, KBJ_to_CMB_002_2, 146.55, -0.45, 12.00, 59.00, 0.43, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_27, 98.00, 0_27, 0, 346.58, 1.03, 0.00, 76.08, Car, , 2, 61.00
158.00, 30093400_1, 127.33, 1.15, 7.88, 76.00, 0.93, CMB_to_KBJ_003_2, 2.10, 0.00, 0.00, tripinfo_0_30, 82.00, 0_30, 0, 437.99, 1.02, 0.00, 47.31, Motor_Cycle, , 1, 33.00
158.00, KBJ_to_CMB_002_3, 146.55, -0.50, 16.52, 96.00, 0.92, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_37, 62.00, 0_37, 0, 398.80, 1.24, 0.00, 37.34, 3_Wheeler, , 1, 18.00
158.00, KBJ_to_CMB_002_2, 146.55, -1.05, 11.76, 116.00, 0.47, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_0_46, 42.00, 0_46, 0, 299.99, 0.95, 0.00, 22.32, Motor_Cycle, , 2, 8.00
159.00, KBJ_to_CMB_002_3, 146.55, -0.00, 15.80, 86.00, 0.04, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_34, 73.00, 0_34, 0, 346.58, 1.10, 0.00, 52.69, Car, , 1, 35.00
160.00, 30093400_1, 127.33, -0.75, 7.58, 24.00, 0.46, CMB_to_KBJ_003_2, 2.10, 0.00, 0.00, tripinfo_0_13, 136.00, 0_13, 0, 437.99, 1.02, 0.00, 101.35, Motor_Cycle, , 1, 86.00
160.00, KBJ_to_CMB_002_2, 146.55, 0.45, 11.05, 66.00, 1.25, MRT_to_KB_001.37_3, 2.65, 0.00, 0.00, tripinfo_0_28, 94.00, 0_28, 0, 299.44, 0.68, 0.00, 65.72, 3_Wheeler, , 1, 56.00
161.00, KBJ_to_CMB_002_2, 146.55, 0.25, 12.32, 117.00, 0.55, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_0_48, 44.00, 0_48, 0, 348.23, 0.91, 0.00, 19.45, 3_Wheeler, , 1, 3.00
161.00, KBJ_to_CMB_002_3, 146.55, 1.00, 15.43, 138.00, 0.52, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_0_55, 23.00, 0_55, 0, 299.99, 1.02, 0.00, 4.26, Motor_Cycle, , 0, 0.00
163.00, KBJ_to_CMB_002_2, 146.55, 0.95, 15.69, 121.00, 1.45, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_49, 42.00, 0_49, 0, 348.78, 0.99, 0.00, 19.34, Motor_Cycle, , 2, 2.00
165.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.98, 107.00, 0.21, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_0_40, 58.00, 0_40, 0, 297.79, 1.10, 0.00, 40.63, Car, , 1, 17.00
165.00, KBJ_to_CMB_001_2, 57.78, 0.20, 16.13, 151.00, 0.21, MRT_to_KB_001.37_2, 2.65, 0.00, 0.00, tripinfo_0_62, 14.00, 0_62, 0, 134.28, 1.01, 0.00, 4.54, 3_Wheeler, , 0, 0.00
166.00, 30093400_1, 127.33, -0.42, 8.09, 51.00, 0.15, CMB_to_KBJ_001_2, 6.35, 0.00, 0.00, tripinfo_0_23, 115.00, 0_23, 0, 240.01, 0.98, 0.00, 90.08, Goods_Vehicle, , 1, 74.00
167.00, KBJ_to_CMB_002_3, 146.55, 0.90, 15.42, 116.00, 0.17, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_47, 51.00, 0_47, 0, 398.80, 1.14, 0.00, 26.04, 3_Wheeler, , 0, 0.00
167.00, KBJ_to_CMB_002_3, 146.55, -1.00, 15.61, 126.00, 0.12, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_51, 41.00, 0_51, 0, 399.35, 1.02, 0.00, 15.13, Motor_Cycle, , 0, 0.00
168.00, 30093400_1, 127.33, 0.05, 8.70, 82.00, 0.75, CMB_to_KBJ_003_2, 2.65, 0.00, 0.00, tripinfo_0_31, 86.00, 0_31, 0, 437.44, 1.10, 0.00, 52.22, 3_Wheeler, , 1, 30.00
168.00, KBJ_to_CMB_002_2, 146.55, 0.75, 14.01, 108.00, 0.15, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_41, 60.00, 0_41, 0, 398.80, 1.12, 0.00, 34.82, 3_Wheeler, , 2, 9.00
169.00, KBJ_to_CMB_002_2, 146.55, -0.45, 14.43, 129.00, 0.54, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_52, 40.00, 0_52, 0, 346.58, 1.06, 0.00, 19.01, Car, , 0, 0.00
170.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.53, 109.00, 0.94, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_42, 61.00, 0_42, 0, 297.79, 0.90, 0.00, 40.24, Car, , 1, 20.00
172.00, KBJ_to_CMB_002_2, 146.55, -1.05, 16.09, 140.00, 0.32, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_56, 32.00, 0_56, 0, 399.35, 1.02, 0.00, 6.39, Motor_Cycle, , 0, 0.00
173.00, 30093400_1, 127.33, 0.00, 6.80, 123.00, 0.31, CMB_to_KBJ_002_2, 2.65, 0.00, 0.00, tripinfo_0_50, 50.00, 0_50, 0, 286.83, 0.92, 0.00, 21.11, 3_Wheeler, , 0, 0.00
173.00, KBJ_to_CMB_002_3, 146.55, 0.00, 14.69, 148.00, 0.24, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_0_60, 25.00, 0_60, 0, 299.44, 0.94, 0.00, 4.69, 3_Wheeler, , 0, 0.00
173.00, KBJ_to_CMB_001_2, 57.78, -0.30, 18.63, 154.00, 0.60, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_0_64, 19.00, 0_64, 0, 231.99, 1.14, 0.00, 4.78, Car, , 0, 0.00
174.00, 30093400_1, 127.33, -0.55, 8.69, 132.00, 1.84, CMB_to_KBJ_001_2, 4.30, 0.00, 0.00, tripinfo_0_53, 42.00, 0_53, 0, 242.06, 1.15, 0.00, 21.79, Car, , 0, 0.00
174.00, KBJ_to_CMB_002_2, 146.55, -0.45, 19.12, 143.00, 0.96, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_0_57, 31.00, 0_57, 0, 397.15, 1.15, 0.00, 8.42, Car, , 0, 0.00
175.00, KBJ_to_CMB_002_2, 146.55, 0.55, 12.31, 148.00, 0.52, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_0_59, 27.00, 0_59, 0, 297.79, 0.79, 0.00, 3.36, Car, , 0, 0.00
176.00, KB_to_MRT_002_2, 130.27, -0.20, 13.76, 155.00, 0.11, CMB_to_KBJ_001_2, 2.10, 0.00, 0.00, tripinfo_0_65, 21.00, 0_65, 0, 252.04, 0.89, 0.00, 3.81, Motor_Cycle, , 0, 0.00
177.00, KBJ_to_CMB_001_4, 57.78, 0.00, 13.81, 164.00, 1.81, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_0_69, 13.00, 0_69, 0, 134.83, 0.90, 0.00, 3.26, Motor_Cycle, , 0, 0.00
178.00, KBJ_to_CMB_002_2, 146.55, -0.25, 14.90, 151.00, 0.06, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_63, 27.00, 0_63, 0, 348.78, 0.98, 0.00, 3.64, Motor_Cycle, , 0, 0.00
179.00, KBJ_to_CMB_001_3, 57.78, -0.45, 13.48, 165.00, 2.21, MRT_to_KB_001.37_3, 5.40, 0.00, 0.00, tripinfo_0_70, 14.00, 0_70, 0, 131.53, 0.83, 0.00, 3.43, Van, , 0, 0.00
180.00, KBJ_to_CMB_002_2, 146.55, -0.45, 19.30, 156.00, 0.50, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_66, 24.00, 0_66, 0, 346.58, 1.18, 0.00, 4.82, Car, , 0, 0.00
182.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.34, 157.00, 0.33, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_67, 25.00, 0_67, 0, 346.58, 1.05, 0.00, 4.01, Car, , 0, 0.00
183.00, KBJ_to_CMB_002_1, 146.55, 0.00, 5.68, 0.00, 0.00, MRT_to_KB_001_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:0.0, 183.00, bus_100/101/400/412/418/428/430/433:0.0, 0, 338.78, 1.00, 118.00, 43.46, bus, , 0, 0.00
187.00, KB_to_MRT_002_1, 130.27, 0.00, 14.18, 0.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.0, 187.00, bus_100/101/400/412/418/428/430/433:1.0, 0, 435.77, 1.00, 50.00, 110.14, bus, , 2, 60.00
191.00, KBJ_to_CMB_002_1, 146.55, 1.25, 14.50, 161.00, 1.59, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_0_68, 30.00, 0_68, 0, 348.78, 0.95, 0.00, 6.21, Motor_Cycle, , 0, 0.00
195.00, KBJ_to_CMB_002_1, 146.55, 0.00, 15.27, 168.00, 0.96, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_74, 27.00, 0_74, 0, 348.78, 1.01, 0.00, 4.92, Motor_Cycle, , 0, 0.00
195.00, KBJ_to_CMB_001_2, 57.78, 0.50, 15.16, 174.00, 0.52, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_0_78, 21.00, 0_78, 0, 231.99, 0.95, 0.00, 3.69, Car, , 0, 0.00
197.00, KBJ_to_CMB_002_1, 146.55, -0.00, 15.75, 164.00, 0.31, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_71, 33.00, 0_71, 0, 398.80, 1.23, 0.00, 8.69, 3_Wheeler, , 0, 0.00
197.00, KBJ_to_CMB_001_3, 57.78, -0.45, 15.16, 176.00, 0.27, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_0_79, 21.00, 0_79, 0, 231.99, 0.93, 0.00, 3.61, Car, , 0, 0.00
201.00, KBJ_to_CMB_002_2, 146.55, -0.45, 12.92, 165.00, 0.23, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_0_72, 36.00, 0_72, 0, 397.15, 0.82, 0.00, 3.93, Car, , 0, 0.00
201.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.85, 177.00, 3.93, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_77, 24.00, 0_77, 0, 297.79, 0.92, 0.00, 3.82, Car, , 0, 0.00
201.00, KBJ_to_CMB_002_1, 146.55, 0.00, 16.27, 178.00, 0.75, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_0_80, 23.00, 0_80, 0, 299.99, 1.07, 0.00, 4.98, Motor_Cycle, , 0, 0.00
202.00, KBJ_to_CMB_002_2, 146.55, -0.45, 14.35, 173.00, 1.98, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_75, 29.00, 0_75, 0, 346.58, 1.25, 0.00, 11.19, Car, , 0, 0.00
207.00, KBJ_to_CMB_001_3, 57.78, -0.45, 14.82, 185.00, 0.24, MRT_to_KB_003_2, 5.40, 0.00, 0.00, tripinfo_0_83, 22.00, 0_83, 0, 230.89, 0.91, 0.00, 4.13, Van, , 0, 0.00
210.00, KBJ_to_CMB_002_1, 146.55, 0.00, 17.80, 185.00, 0.50, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_82, 25.00, 0_82, 0, 348.78, 1.10, 0.00, 4.48, Motor_Cycle, , 0, 0.00
213.00, KBJ_to_CMB_001_3, 57.78, -1.15, 17.77, 191.00, 0.47, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_87, 22.00, 0_87, 0, 234.19, 1.09, 0.00, 7.31, Motor_Cycle, , 0, 0.00
214.00, KBJ_to_CMB_002_2, 146.55, 0.00, 16.15, 187.00, 0.13, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_0_84, 27.00, 0_84, 0, 348.78, 0.97, 0.00, 4.08, Motor_Cycle, , 0, 0.00
215.00, KBJ_to_CMB_002_1, 146.55, 1.00, 15.17, 184.00, 0.48, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_81, 31.00, 0_81, 0, 399.35, 0.99, 0.00, 4.45, Motor_Cycle, , 0, 0.00
216.00, KBJ_to_CMB_001_3, 57.78, 0.45, 16.21, 195.00, 0.01, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_0_92, 21.00, 0_92, 0, 233.64, 1.00, 0.00, 5.25, 3_Wheeler, , 0, 0.00
219.00, KBJ_to_CMB_002_3, 146.55, 0.00, 14.22, 195.00, 2.27, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_0_89, 24.00, 0_89, 0, 299.99, 0.94, 0.00, 3.63, Motor_Cycle, , 0, 0.00
225.00, KBJ_to_CMB_002_1, 146.55, -0.57, 13.83, 199.00, 0.94, MRT_to_KB_001.37_2, 6.35, 0.00, 0.00, tripinfo_0_94, 26.00, 0_94, 0, 295.74, 1.00, 0.00, 4.41, Goods_Vehicle, , 0, 0.00
226.00, KBJ_to_CMB_001_4, 57.78, 0.00, 14.58, 212.00, 0.90, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_0_100, 14.00, 0_100, 0, 134.28, 0.91, 0.00, 4.06, 3_Wheeler, , 0, 0.00
230.00, KBJ_to_CMB_002_2, 146.55, 0.15, 15.47, 198.00, 0.39, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_93, 32.00, 0_93, 0, 399.35, 0.94, 0.00, 4.37, Motor_Cycle, , 0, 0.00
233.00, KBJ_to_CMB_002_1, 146.55, 0.50, 15.70, 211.00, 0.25, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_0_99, 22.00, 0_99, 0, 297.79, 1.00, 0.00, 3.44, Car, , 0, 0.00
235.00, KBJ_to_CMB_002_1, 146.55, -0.70, 17.57, 209.00, 0.21, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_95, 26.00, 0_95, 0, 346.58, 1.07, 0.00, 4.83, Car, , 0, 0.00
237.00, KB_to_MRT_002_1, 130.27, 0.00, 13.37, 120.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.1, 117.00, bus_100/101/400/412/418/428/430/433:1.1, 0, 435.77, 1.00, 60.00, 30.64, bus, , 0, 0.00
238.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.78, 216.00, 1.62, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_101, 22.00, 0_101, 0, 297.79, 1.09, 0.00, 4.19, Car, , 0, 0.00
240.00, KBJ_to_CMB_002_2, 146.55, -0.45, 12.67, 209.00, 0.19, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_96, 31.00, 0_96, 0, 346.58, 0.82, 0.00, 3.49, Car, , 0, 0.00
243.00, KBJ_to_P_2, 128.65, 0.00, 13.56, 89.00, 0.67, MRT_to_KB_001_4, 2.10, 0.00, 0.00, tripinfo_0_36, 154.00, 0_36, 0, 249.81, 1.09, 0.00, 136.97, Motor_Cycle, , 1, 126.00
247.00, KBJ_to_P_2, 128.65, 0.50, 14.89, 113.00, 0.62, MRT_to_KB_001.37_5, 5.40, 0.00, 0.00, tripinfo_0_44, 134.00, 0_44, 0, 197.72, 1.10, 0.00, 120.57, Van, , 1, 108.00
249.00, KBJ_to_P_2, 128.65, 0.25, 14.97, 112.00, 0.95, MRT_to_KB_003_3, 2.65, 0.00, 0.00, tripinfo_0_43, 137.00, 0_43, 0, 299.83, 1.11, 0.00, 116.84, 3_Wheeler, , 1, 102.00
251.00, KBJ_to_P_2, 128.65, 0.50, 13.19, 151.00, 0.55, MRT_to_KB_001.37_5, 4.30, 0.00, 0.00, tripinfo_0_61, 100.00, 0_61, 0, 198.82, 1.00, 0.00, 85.26, Car, , 1, 73.00
253.00, KBJ_to_P_2, 128.65, 0.50, 13.11, 190.00, 0.66, MRT_to_KB_001.37_5, 4.30, 0.00, 0.00, tripinfo_0_86, 63.00, 0_86, 0, 198.82, 0.97, 0.00, 47.82, Car, , 1, 37.00
255.00, KBJ_to_P_2, 128.65, 0.00, 15.67, 192.00, 0.77, MRT_to_KB_003_3, 2.65, 0.00, 0.00, tripinfo_0_88, 63.00, 0_88, 0, 299.83, 1.20, 0.00, 44.25, 3_Wheeler, , 1, 26.00
257.00, KBJ_to_P_2, 128.65, 0.50, 15.53, 228.00, 0.65, MRT_to_KB_001_4, 5.40, 0.00, 0.00, tripinfo_0_106, 29.00, 0_106, 0, 246.51, 1.12, 0.00, 12.45, Van, , 0, 0.00
259.00, KB_to_MRT_001_1, 44.82, -0.65, 15.64, 239.00, 0.56, P_to_KBJ_1, 4.30, 0.00, 0.00, tripinfo_0_108, 20.00, 0_108, 0, 191.89, 0.95, 0.00, 4.47, Car, , 0, 0.00
275.00, KBJ_to_CMB_001_4, 57.78, 0.00, 14.96, 211.00, 0.41, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_0_98, 64.00, 0_98, 0, 225.30, 0.93, 0.00, 46.82, 3_Wheeler, , 1, 35.00
278.00, KBJ_to_CMB_001_4, 57.78, -0.60, 18.54, 245.00, 1.97, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_0_113, 33.00, 0_113, 0, 223.65, 1.15, 0.00, 18.78, Car, , 1, 4.00
279.00, KBJ_to_CMB_002_3, 146.55, 0.60, 16.15, 132.00, 0.31, P_to_KBJ_2, 5.40, 0.00, 0.00, tripinfo_0_54, 147.00, 0_54, 0, 387.71, 0.99, 0.00, 121.18, Van, , 1, 110.00
