tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime
167.00, KBJ_to_CMB_002_2, 146.55, 0.45, 12.80, 126.00, 0.12, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_51, 41.00, 0_51, 0, 398.80, 1.03, 0.00, 15.16, 3_Wheeler, , 0, 0.00
169.00, KBJ_to_CMB_002_3, 146.55, -0.60, 12.58, 116.00, 0.47, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_0_46, 53.00, 0_46, 0, 297.79, 0.78, 0.00, 29.06, Car, , 1, 14.00
171.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.96, 138.00, 0.52, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_55, 33.00, 0_55, 0, 297.79, 1.00, 0.00, 13.87, Car, , 0, 0.00
172.00, KBJ_to_CMB_002_2, 146.55, -0.45, 10.86, 117.00, 0.55, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_48, 55.00, 0_48, 0, 346.58, 0.81, 0.00, 27.41, Car, , 3, 10.00
172.00, 30093400_1, 127.33, 0.00, 7.14, 123.00, 0.31, CMB_to_KBJ_002_2, 2.65, 0.00, 0.00, tripinfo_0_50, 49.00, 0_50, 0, 286.83, 0.86, 0.00, 18.28, 3_Wheeler, , 1, 1.00
173.00, 30093400_1, 127.33, 1.15, 7.42, 131.00, 0.84, CMB_to_KBJ_001_2, 2.10, 0.00, 0.00, tripinfo_0_53, 42.00, 0_53, 0, 244.26, 1.05, 0.00, 19.94, Motor_Cycle, , 0, 0.00
174.00, KBJ_to_CMB_002_2, 146.55, -0.45, 15.44, 148.00, 0.24, MRT_to_KB_001.37_3, 4.30, 0.00, 0.00, tripinfo_0_60, 26.00, 0_60, 0, 297.79, 0.98, 0.00, 6.61, Car, , 0, 0.00
174.00, KBJ_to_CMB_001_2, 57.78, 0.00, 16.92, 154.00, 0.60, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_64, 20.00, 0_64, 0, 234.19, 1.08, 0.00, 4.49, Motor_Cycle, , 0, 0.00
175.00, KBJ_to_CMB_002_3, 146.55, -0.50, 11.23, 121.00, 1.45, MRT_to_KB_001_2, 2.65, 0.00, 0.00, tripinfo_0_49, 54.00, 0_49, 0, 348.23, 0.87, 0.00, 27.84, 3_Wheeler, , 1, 5.00
176.00, KBJ_to_CMB_002_3, 146.55, -0.60, 11.00, 116.00, 0.17, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_0_47, 60.00, 0_47, 0, 397.15, 1.09, 0.00, 36.36, Car, , 1, 3.00
176.00, KB_to_MRT_002_2, 130.27, -0.20, 16.46, 155.00, 0.11, CMB_to_KBJ_001_2, 2.65, 0.00, 0.00, tripinfo_0_65, 21.00, 0_65, 0, 251.49, 1.05, 0.00, 5.37, 3_Wheeler, , 0, 0.00
177.00, KBJ_to_CMB_001_4, 57.78, 0.00, 14.78, 164.00, 1.81, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_0_69, 13.00, 0_69, 0, 134.83, 0.99, 0.00, 3.70, Motor_Cycle, , 0, 0.00
178.00, KBJ_to_CMB_002_3, 146.55, -0.60, 12.88, 129.00, 0.54, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_52, 49.00, 0_52, 0, 346.58, 0.91, 0.00, 24.18, Car, , 0, 0.00
178.00, KBJ_to_CMB_001_3, 57.78, 0.00, 15.58, 165.00, 2.21, MRT_to_KB_001.37_3, 2.10, 0.00, 0.00, tripinfo_0_70, 13.00, 0_70, 0, 134.83, 0.96, 0.00, 3.50, Motor_Cycle, , 0, 0.00
179.00, KBJ_to_CMB_002_3, 146.55, -0.60, 13.24, 140.00, 0.32, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_0_56, 39.00, 0_56, 0, 397.15, 0.94, 0.00, 11.58, Car, , 0, 0.00
181.00, KBJ_to_CMB_002_3, 146.55, -0.40, 14.44, 143.00, 0.96, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_0_57, 38.00, 0_57, 0, 398.80, 1.08, 0.00, 12.57, 3_Wheeler, , 0, 0.00
183.00, KBJ_to_CMB_002_1, 146.55, 0.00, 5.39, 0.00, 0.00, MRT_to_KB_001_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:0.0, 183.00, bus_100/101/400/412/418/428/430/433:0.0, 0, 338.78, 1.00, 121.00, 40.46, bus, , 0, 0.00
184.00, KBJ_to_CMB_002_3, 146.55, -0.90, 10.84, 148.00, 0.52, MRT_to_KB_001.37_2, 2.65, 0.00, 0.00, tripinfo_0_59, 36.00, 0_59, 0, 299.44, 0.96, 0.00, 16.05, 3_Wheeler, , 1, 1.00
185.00, KB_to_MRT_002_1, 130.27, 0.00, 12.91, 0.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.0, 185.00, bus_100/101/400/412/418/428/430/433:1.0, 0, 435.77, 1.00, 51.00, 107.46, bus, , 3, 63.00
185.00, KBJ_to_CMB_002_3, 146.55, -0.60, 10.82, 151.00, 0.06, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_63, 34.00, 0_63, 0, 346.58, 1.01, 0.00, 12.06, Car, , 0, 0.00
186.00, KBJ_to_CMB_002_2, 146.55, -1.25, 10.88, 156.00, 0.50, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_0_66, 30.00, 0_66, 0, 348.78, 1.08, 0.00, 8.86, Motor_Cycle, , 0, 0.00
188.00, KBJ_to_CMB_002_2, 146.55, 0.00, 12.87, 157.00, 0.33, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_0_67, 31.00, 0_67, 0, 348.78, 0.83, 0.00, 3.74, Motor_Cycle, , 0, 0.00
190.00, KBJ_to_CMB_002_1, 146.55, 1.30, 15.47, 161.00, 1.59, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_0_68, 29.00, 0_68, 0, 348.78, 0.96, 0.00, 5.70, Motor_Cycle, , 0, 0.00
192.00, KBJ_to_CMB_002_1, 146.55, 0.50, 19.34, 168.00, 0.96, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_74, 24.00, 0_74, 0, 346.58, 1.17, 0.00, 4.62, Car, , 0, 0.00
195.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.61, 165.00, 0.23, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_0_72, 30.00, 0_72, 0, 397.15, 1.01, 0.00, 3.75, Car, , 0, 0.00
197.00, KBJ_to_CMB_001_2, 57.78, 0.00, 13.92, 174.00, 0.52, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_78, 23.00, 0_78, 0, 233.64, 0.87, 0.00, 4.75, 3_Wheeler, , 0, 0.00
198.00, KBJ_to_CMB_002_1, 146.55, 0.30, 15.14, 164.00, 0.31, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_71, 34.00, 0_71, 0, 399.35, 0.95, 0.00, 6.00, Motor_Cycle, , 0, 0.00
198.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.26, 175.00, 1.93, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_0_77, 23.00, 0_77, 0, 297.79, 0.97, 0.00, 3.22, Car, , 0, 0.00
200.00, KBJ_to_CMB_002_2, 146.55, -0.45, 15.90, 173.00, 1.98, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_0_75, 27.00, 0_75, 0, 346.58, 0.98, 0.00, 3.80, Car, , 0, 0.00
200.00, KBJ_to_CMB_001_3, 57.78, 0.15, 12.27, 176.00, 0.27, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_0_79, 24.00, 0_79, 0, 234.19, 0.82, 0.00, 3.76, Motor_Cycle, , 0, 0.00
202.00, KBJ_to_CMB_002_1, 146.55, 0.50, 17.12, 180.00, 2.75, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_0_80, 22.00, 0_80, 0, 297.79, 1.03, 0.00, 3.45, Car, , 0, 0.00
207.00, KBJ_to_CMB_001_3, 57.78, 0.15, 15.08, 185.00, 0.24, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_0_83, 22.00, 0_83, 0, 234.19, 0.94, 0.00, 4.32, Motor_Cycle, , 0, 0.00
212.00, KBJ_to_CMB_001_2, 57.78, 1.10, 17.71, 191.00, 0.47, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_0_87, 21.00, 0_87, 0, 234.19, 1.10, 0.00, 6.41, Motor_Cycle, , 0, 0.00
214.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.06, 187.00, 0.13, MRT_to_KB_001_3, 5.40, 0.00, 0.00, tripinfo_0_84, 27.00, 0_84, 0, 345.48, 0.99, 0.00, 4.47, Van, , 0, 0.00
215.00, KBJ_to_CMB_002_1, 146.55, -0.70, 13.70, 185.00, 0.50, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_0_82, 30.00, 0_82, 0, 346.58, 0.85, 0.00, 3.92, Car, , 0, 0.00
216.00, KBJ_to_CMB_001_3, 57.78, 0.45, 16.01, 195.00, 0.01, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_0_92, 21.00, 0_92, 0, 233.64, 1.01, 0.00, 4.69, 3_Wheeler, , 0, 0.00
217.00, KBJ_to_CMB_002_1, 146.55, 0.00, 15.35, 184.00, 0.48, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_0_81, 33.00, 0_81, 0, 398.80, 0.93, 0.00, 4.88, 3_Wheeler, , 0, 0.00
221.00, KBJ_to_CMB_002_3, 146.55, 0.00, 15.40, 195.00, 2.27, MRT_to_KB_001.37_4, 2.65, 0.00, 0.00, tripinfo_0_89, 26.00, 0_89, 0, 299.44, 0.93, 0.00, 5.20, 3_Wheeler, , 0, 0.00
222.00, KBJ_to_CMB_002_1, 146.55, 0.00, 17.25, 199.00, 0.94, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_0_94, 23.00, 0_94, 0, 299.99, 1.05, 0.00, 4.51, Motor_Cycle, , 0, 0.00
225.00, KBJ_to_CMB_001_3, 57.78, 0.00, 16.52, 212.00, 0.90, MRT_to_KB_001.37_3, 2.10, 0.00, 0.00, tripinfo_0_100, 13.00, 0_100, 0, 134.83, 1.03, 0.00, 3.78, Motor_Cycle, , 0, 0.00
228.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.38, 198.00, 0.39, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_0_93, 30.00, 0_93, 0, 397.15, 0.99, 0.00, 4.09, Car, , 0, 0.00
232.00, KBJ_to_CMB_002_1, 146.55, 0.50, 19.66, 211.00, 0.25, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_0_99, 21.00, 0_99, 0, 297.79, 1.23, 0.00, 5.33, Car, , 0, 0.00
237.00, KB_to_MRT_002_1, 130.27, 0.00, 13.34, 120.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.1, 117.00, bus_100/101/400/412/418/428/430/433:1.1, 0, 435.77, 1.00, 60.00, 30.72, bus, , 1, 1.00
239.00, KBJ_to_CMB_002_1, 146.55, -0.57, 13.87, 209.00, 0.21, MRT_to_KB_001_2, 6.35, 0.00, 0.00, tripinfo_0_95, 30.00, 0_95, 0, 344.53, 1.02, 0.00, 4.63, Goods_Vehicle, , 0, 0.00
241.00, KBJ_to_P_2, 128.65, 0.00, 10.13, 89.00, 0.67, MRT_to_KB_001_4, 2.10, 0.00, 0.00, tripinfo_0_36, 152.00, 0_36, 0, 249.81, 0.85, 0.00, 129.85, Motor_Cycle, , 1, 122.00
243.00, KBJ_to_P_2, 128.65, 0.25, 14.91, 113.00, 0.62, MRT_to_KB_001.37_5, 2.65, 0.00, 0.00, tripinfo_0_44, 130.00, 0_44, 0, 200.47, 1.08, 0.00, 115.55, 3_Wheeler, , 1, 103.00
244.00, KBJ_to_P_2, 128.65, 0.25, 13.46, 112.00, 0.95, MRT_to_KB_003_3, 2.65, 0.00, 0.00, tripinfo_0_43, 132.00, 0_43, 0, 299.83, 1.00, 0.00, 109.98, 3_Wheeler, , 1, 96.00
247.00, KBJ_to_P_2, 128.65, 0.00, 10.65, 151.00, 0.55, MRT_to_KB_001.37_5, 2.10, 0.00, 0.00, tripinfo_0_61, 96.00, 0_61, 0, 201.02, 0.87, 0.00, 78.63, Motor_Cycle, , 1, 69.00
247.00, KBJ_to_P_2, 128.65, 1.30, 13.65, 192.00, 0.77, MRT_to_KB_003_3, 2.10, 0.00, 0.00, tripinfo_0_88, 55.00, 0_88, 0, 300.38, 1.06, 0.00, 34.34, Motor_Cycle, , 1, 21.00
248.00, KBJ_to_P_2, 128.65, -0.80, 14.33, 190.00, 0.66, MRT_to_KB_001.37_5, 2.10, 0.00, 0.00, tripinfo_0_86, 58.00, 0_86, 0, 201.02, 1.05, 0.00, 43.73, Motor_Cycle, , 1, 29.00
252.00, KBJ_to_P_2, 128.65, 0.50, 13.82, 228.00, 0.65, MRT_to_KB_001_4, 4.30, 0.00, 0.00, tripinfo_0_106, 24.00, 0_106, 0, 247.61, 1.02, 0.00, 6.15, Car, , 0, 0.00
259.00, KB_to_MRT_001_1, 44.82, -0.65, 16.40, 239.00, 0.56, P_to_KBJ_1, 4.30, 0.00, 0.00, tripinfo_0_108, 20.00, 0_108, 0, 191.89, 0.99, 0.00, 5.38, Car, , 0, 0.00
270.00, KBJ_to_CMB_001_3, 57.78, 1.25, 13.14, 211.00, 0.41, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_0_98, 59.00, 0_98, 0, 225.85, 0.87, 0.00, 40.41, Motor_Cycle, , 1, 28.00
276.00, KBJ_to_CMB_001_4, 57.78, -0.60, 15.55, 246.00, 2.97, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_0_113, 30.00, 0_113, 0, 223.65, 1.14, 0.00, 16.05, Car, , 1, 2.00
278.00, KBJ_to_CMB_002_3, 146.55, 1.00, 17.48, 132.00, 0.31, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_0_54, 146.00, 0_54, 0, 391.01, 1.07, 0.00, 121.47, Motor_Cycle, , 1, 109.00
279.00, KBJ_to_CMB_002_3, 146.55, -1.20, 15.03, 167.00, 0.69, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_0_73, 112.00, 0_73, 0, 391.01, 0.93, 0.00, 84.24, Motor_Cycle, , 1, 76.00
280.00, KBJ_to_CMB_002_3, 146.55, 0.60, 17.32, 173.00, 0.36, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_0_76, 107.00, 0_76, 0, 388.81, 1.08, 0.00, 82.51, Car, , 1, 73.00
281.00, KBJ_to_CMB_001_4, 57.78, 0.00, 15.23, 259.00, 2.05, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_0_119, 22.00, 0_119, 0, 225.85, 0.91, 0.00, 4.03, Motor_Cycle, , 0, 0.00
