data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time
1800.00, P_to_KBJ_2, 46.48, 46.48, 146.00
2100.00, CMB_to_KBJ_001_1, 26.66, 23.31, 177.00
2100.00, CMB_to_KBJ_001_2, 25.06, 22.56, 129.00
2100.00, CMB_to_KBJ_001_3, 24.50, 24.50, 97.00
2100.00, CMB_to_KBJ_001_4, 7.70, 7.70, 98.00
2100.00, MRT_to_KB_001_2, 3.00, 3.00, 2.00
2100.00, MRT_to_KB_001_3, 5.20, 5.20, 2.00
2100.00, MRT_to_KB_001.37_1, 0.00, 15.14, 0.00
2100.00, MRT_to_KB_001.37_2, 39.11, 33.71, 107.00
2100.00, MRT_to_KB_001.37_3, 36.41, 30.56, 107.00
2100.00, MRT_to_KB_001.37_4, 42.16, 31.11, 97.00
2100.00, MRT_to_KB_001.37_5, 39.52, 30.96, 48.00
2100.00, P_to_KBJ_1, 7.25, 7.25, 29.00
2400.00, KBJ_to_CMB_001_1, 0.00, 24.96, 0.00
2400.00, MRT_to_KB_001_1, 0.00, 27.61, 0.00
2400.00, MRT_to_KB_001.37_5, 9.40, 9.40, 108.00
2400.00, MRT_to_KB_003_2, 0.00, 23.93, 0.00
2400.00, P_to_KBJ_1, 16.25, 16.25, 95.00
2400.00, P_to_KBJ_2, 26.71, 26.71, 45.00
2700.00, CMB_to_KBJ_001_1, 8.55, 8.55, 83.00
2700.00, CMB_to_KBJ_001_2, 3.00, 3.00, 21.00
2700.00, MRT_to_KB_001.37_1, 0.00, 15.14, 0.00
2700.00, MRT_to_KB_001.37_5, 19.00, 19.00, 127.00
2700.00, P_to_KBJ_1, 25.46, 25.46, 129.00
2700.00, P_to_KBJ_2, 29.46, 29.46, 91.00
3000.00, :J37_0_0, 14.61, 14.61, 20.00
3000.00, :J37_0_1, 13.51, 13.51, 20.00
3000.00, CMB_to_KBJ_001_1, 28.56, 23.35, 145.00
3000.00, CMB_to_KBJ_001_2, 8.00, 8.00, 101.00
3000.00, CMB_to_KBJ_001_3, 28.60, 28.60, 86.00
3000.00, CMB_to_KBJ_001_4, 10.40, 10.40, 76.00
3000.00, KBJ_to_CMB_001_1, 0.00, 24.95, 0.00
3000.00, MRT_to_KB_001_1, 0.00, 27.61, 0.00
3000.00, MRT_to_KB_001_3, 6.30, 6.30, 9.00
3000.00, MRT_to_KB_001.37_2, 41.76, 39.26, 68.00
3000.00, MRT_to_KB_001.37_3, 40.06, 34.86, 64.00
3000.00, MRT_to_KB_001.37_4, 38.46, 33.26, 57.00
3000.00, P_to_KBJ_1, 14.80, 14.80, 11.00
3000.00, P_to_KBJ_2, 117.37, 100.67, 156.00
3300.00, CMB_to_KBJ_002_1, 13.01, 13.01, 3.00
3300.00, MRT_to_KB_001_2, 26.26, 21.26, 32.00
3300.00, MRT_to_KB_001_3, 0.00, 22.26, 0.00
3300.00, MRT_to_KB_001_4, 24.17, 21.67, 40.00
3300.00, MRT_to_KB_001.37_1, 0.00, 15.14, 0.00
3300.00, MRT_to_KB_001.37_4, 0.00, 35.01, 0.00
3300.00, MRT_to_KB_001.37_5, 33.36, 33.36, 13.00
3300.00, MRT_to_KB_003_2, 5.20, 5.20, 10.00
3300.00, P_to_KBJ_1, 17.85, 17.85, 50.00
3300.00, P_to_KBJ_2, 15.60, 15.60, 8.00
3600.00, CMB_to_KBJ_001_1, 20.80, 20.80, 45.00
3600.00, KBJ_to_CMB_001_1, 0.00, 24.98, 0.00
3600.00, MRT_to_KB_001_1, 0.00, 27.61, 0.00
3600.00, MRT_to_KB_001.37_5, 28.46, 28.46, 59.00
3600.00, P_to_KBJ_1, 55.81, 55.81, 97.00
3600.00, P_to_KBJ_2, 102.77, 99.42, 74.00
3900.00, CMB_to_KBJ_001_1, 23.31, 20.80, 98.00
3900.00, CMB_to_KBJ_001_2, 15.90, 15.90, 58.00
3900.00, CMB_to_KBJ_001_3, 6.30, 6.30, 2.00
3900.00, CMB_to_KBJ_001_4, 3.00, 3.00, 31.00
3900.00, MRT_to_KB_001.37_1, 0.00, 15.14, 0.00
3900.00, MRT_to_KB_001.37_2, 23.31, 23.31, 25.00
3900.00, MRT_to_KB_001.37_3, 27.42, 27.42, 20.00
3900.00, MRT_to_KB_001.37_4, 19.70, 27.13, 13.00
3900.00, P_to_KBJ_2, 91.72, 91.72, 141.00
4200.00, :J37_0_1, 7.86, 7.86, 17.00
4200.00, :KB_to_MRT_001_0_1, 19.80, 0.00, 180.00
4200.00, CMB_to_KBJ_001_1, 31.01, 20.61, 162.00
4200.00, CMB_to_KBJ_001_2, 29.96, 26.60, 114.00
4200.00, CMB_to_KBJ_001_3, 31.16, 22.60, 110.00
4200.00, CMB_to_KBJ_001_4, 26.71, 21.50, 95.00
4200.00, KBJ_to_CMB_001_1, 0.00, 24.96, 0.00
4200.00, MRT_to_KB_001_1, 0.00, 27.61, 0.00
4200.00, MRT_to_KB_001.37_2, 30.37, 30.37, 86.00
4200.00, MRT_to_KB_001.37_3, 39.96, 34.76, 84.00
4200.00, MRT_to_KB_001.37_4, 35.86, 35.86, 73.00
4200.00, MRT_to_KB_003_1, 32.08, 16.09, 226.00
4200.00, MRT_to_KB_003_2, 31.39, 28.04, 178.00
4200.00, MRT_to_KB_003_3, 31.00, 31.00, 211.00
4200.00, P_to_KBJ_1, 3.00, 3.00, 28.00
4200.00, P_to_KBJ_2, 0.00, 28.64, 0.00
4500.00, KB_to_MRT_002_2, 131.80, 0.00, 2.00
4500.00, MRT_to_KB_001.37_1, 0.00, 15.14, 0.00
4500.00, MRT_to_KB_001.37_4, 39.70, 33.68, 1.00
4500.00, MRT_to_KB_001.37_5, 24.86, 24.86, 21.00
4500.00, MRT_to_KB_003_1, 33.82, 27.51, 67.00
4500.00, P_to_KBJ_1, 18.51, 18.51, 79.00
4500.00, P_to_KBJ_2, 87.60, 87.60, 34.00
4800.00, MRT_to_KB_001.37_5, 16.70, 16.70, 158.00
